two_theta,intensity
33.08,0.0016924
33.1,0.0011826
33.12,0.0009205
33.14,0.0008163
33.16,0.0008282
33.18,0.0009434
33.2,0.0011679
33.22,0.0015254
33.24,0.0020639
33.26,0.0028838
33.28,0.0041364
33.3,0.0062313
33.32,0.0096983
33.34,0.0151772
33.36,0.0228168
33.38,0.0309679
33.4,0.0344992
33.42,0.030261
33.44,0.023927
33.46,0.0205511
33.48,0.0211777
33.5,0.0244834
33.52,0.0261122
33.54,0.0221768
33.56,0.0157261
33.58,0.0103763
33.6,0.0068367
33.62,0.0047056
33.64,0.0035199
33.66,0.002852
33.68,0.0025402
33.7,0.0024191
33.72,0.0024867
33.74,0.0027362
33.76,0.0031859
33.78,0.0038814
33.8,0.0049085
33.82,0.0064287
33.84,0.0087542
33.86,0.0124967
33.88,0.0187522
33.9,0.0291326
33.92,0.0451292
33.94,0.0659049
33.96,0.0839764
33.98,0.0841251
34,0.0654919
34.02,0.0447112
34.04,0.0300749
34.06,0.0218175
34.08,0.0180589
34.1,0.0162478
34.12,0.0137694
34.14,0.0105146
34.16,0.0078023
34.18,0.0060789
34.2,0.005292
34.22,0.0053909
34.24,0.0065175
34.26,0.008975
34.28,0.0130404
34.3,0.0180266
34.32,0.020772
34.34,0.0188431
34.36,0.014744
34.38,0.0105127
34.4,0.0069574
34.42,0.004596
34.44,0.0033624
34.46,0.0030142
34.48,0.0033293
34.5,0.0038263
34.52,0.0036388
34.54,0.0026521
34.56,0.0016593
34.58,0.0009612
34.6,0.0006532
34.62,0.0007456
34.64,0.0012596
34.66,0.0022338
34.68,0.0034988
34.7,0.004248
34.72,0.0036738
34.74,0.0024628
34.76,0.0014795
34.78,0.0009227
34.8,0.0007285
34.82,0.0008167
34.84,0.0011447
34.86,0.0016692
34.88,0.0025373
34.9,0.0038802
34.92,0.0057908
34.94,0.0084426
34.96,0.0121192
34.98,0.0168714
35,0.0216198
35.02,0.0260193
35.04,0.0328956
35.06,0.0439959
35.08,0.0560521
35.1,0.0637156
35.12,0.0682368
35.14,0.0680602
35.16,0.0576529
35.18,0.041148
35.2,0.0267911
35.22,0.0170354
35.24,0.0109949
35.26,0.007347
35.28,0.0050952
35.3,0.0036431
35.32,0.0027099
35.34,0.0020943
35.36,0.001762
35.38,0.0017086
35.4,0.0019723
35.42,0.0026501
35.44,0.0038106
35.46,0.0055528
35.48,0.008301
35.5,0.0114032
35.52,0.0123988
35.54,0.0100636
35.56,0.006789
35.58,0.0043697
35.6,0.0030998
35.62,0.0028099
35.64,0.0032802
35.66,0.0042261
35.68,0.0054943
35.7,0.0070119
35.72,0.0079919
35.74,0.0074176
35.76,0.0056459
35.78,0.0039023
35.8,0.002801
35.82,0.0023935
35.84,0.0025966
35.86,0.0033737
35.88,0.0047862
35.9,0.0068648
35.92,0.0098227
35.94,0.0145946
35.96,0.0223023
35.98,0.0325964
36,0.0405294
36.02,0.0388382
36.04,0.0304134
36.06,0.0220664
36.08,0.0155079
36.1,0.010847
36.12,0.0080956
36.14,0.0068737
36.16,0.0067594
36.18,0.0073722
36.2,0.0084596
36.22,0.0104356
36.24,0.013862
36.26,0.0186064
36.28,0.0242247
36.3,0.0305293
36.32,0.0356136
36.34,0.0393044
36.36,0.0422573
36.38,0.0394799
36.4,0.0303896
36.42,0.0212897
36.44,0.01515
36.46,0.0119056
36.48,0.011006
36.5,0.0121805
36.52,0.0156467
36.54,0.0218743
36.56,0.0305056
36.58,0.0389678
36.6,0.0448059
36.62,0.0464755
36.64,0.0402227
36.66,0.0297991
36.68,0.0214646
36.7,0.0170247
36.72,0.0162962
36.74,0.0188696
36.76,0.0242126
36.78,0.0299176
36.8,0.0302443
36.82,0.0241281
36.84,0.0172003
36.86,0.0125768
36.88,0.0106276
36.9,0.0111036
36.92,0.0136087
36.94,0.0168513
36.96,0.0175762
36.98,0.01435
37,0.0101792
37.02,0.0071307
37.04,0.0054371
37.06,0.0048919
37.08,0.0053433
37.1,0.0068223
37.12,0.0094183
37.14,0.0130052
37.16,0.0170198
37.18,0.020115
37.2,0.0218327
37.22,0.0223905
37.24,0.0212276
37.26,0.0205892
37.28,0.0227545
37.3,0.0273528
37.32,0.0320074
37.34,0.0321682
37.36,0.0259634
37.38,0.0183895
37.4,0.013058
37.42,0.0104778
37.44,0.010216
37.46,0.0114797
37.48,0.0128696
37.5,0.0137334
37.52,0.0139026
37.54,0.0122011
37.56,0.0090805
37.58,0.0064139
37.6,0.0049134
37.62,0.0043019
37.64,0.003821
37.66,0.0030939
37.68,0.002481
37.7,0.0021036
37.72,0.0017072
37.74,0.0012887
37.76,0.0010754
37.78,0.001182
37.8,0.0016747
37.82,0.0024825
37.84,0.0029504
37.86,0.0024197
37.88,0.0014913
37.9,0.0008169
37.92,0.000589
37.94,0.0008311
37.96,0.0014575
37.98,0.0022458
38,0.0026652
38.02,0.0027036
38.04,0.0030777
38.06,0.0042879
38.08,0.0063164
38.1,0.0081397
38.12,0.0081911
38.14,0.006916
38.16,0.0055412
38.18,0.0040357
38.2,0.0025816
38.22,0.0015703
38.24,0.000974
38.26,0.0006328
38.28,0.0005143
38.3,0.0007472
38.32,0.0013398
38.34,0.0023264
38.36,0.0034784
38.38,0.0043533
38.4,0.0051894
38.42,0.0066855
38.44,0.0088859
38.46,0.0104039
38.48,0.0093911
38.5,0.0069524
38.52,0.0050413
38.54,0.0041087
38.56,0.0037782
38.58,0.0035888
38.6,0.0031427
38.62,0.0022199
38.64,0.0012645
38.66,0.0005864
38.68,0.0002023
38.7,1.86e-05
38.72,-4.4e-05
38.74,1.52e-05
38.76,0.0002249
38.78,0.0006533
38.8,0.0013806
38.82,0.0025653
38.84,0.0043212
38.86,0.0063176
38.88,0.0077985
38.9,0.0087052
38.92,0.0092621
38.94,0.008533
38.96,0.0062799
38.98,0.0039104
39,0.0022029
39.02,0.0011299
39.04,0.0005073
39.06,0.0001526
39.08,-4.68e-05
39.1,-0.0001571
39.12,-0.0002088
39.14,-0.0002188
39.16,-0.0001889
39.18,-0.0001167
39.2,0
39.22,0.0001527
39.24,0.000375
39.26,0.0006954
39.28,0.0011705
39.3,0.0019169
39.32,0.0031407
39.34,0.0051798
39.36,0.0084155
39.38,0.0128975
39.4,0.0171087
39.42,0.0175129
39.44,0.0139819
39.46,0.0101581
39.48,0.0078646
39.5,0.0073582
39.52,0.0085441
39.54,0.0111268
39.56,0.0137961
39.58,0.013848
39.6,0.0111149
39.62,0.0082121
39.64,0.0064683
39.66,0.0060857
39.68,0.0070824
39.7,0.0095102
39.72,0.0130673
39.74,0.0160756
39.76,0.0164744
39.78,0.0145317
39.8,0.011153
39.82,0.0078404
39.84,0.0055885
39.86,0.0044451
39.88,0.0042558
39.9,0.0049524
39.92,0.0065627
39.94,0.0088782
39.96,0.0108475
39.98,0.0112044
40,0.0104671
40.02,0.009131
40.04,0.0074699
40.06,0.0064759
40.08,0.0066202
40.1,0.0076032
40.12,0.0081844
40.14,0.007209
40.16,0.0055878
40.18,0.0045026
40.2,0.004296
40.22,0.0049635
40.24,0.006246
40.26,0.0074663
40.28,0.0082243
40.3,0.0085343
40.32,0.0080824
40.34,0.0076289
40.36,0.0082126
40.38,0.0097802
40.4,0.010704
40.42,0.0092393
40.44,0.0064835
40.46,0.0040814
40.48,0.0024535
40.5,0.0014675
40.52,0.0009107
40.54,0.00063
40.56,0.0005314
40.58,0.0005667
40.6,0.000653
40.62,0.0006866
40.64,0.0007327
40.66,0.0009812
40.68,0.0015813
40.7,0.0026949
40.72,0.0043866
40.74,0.0062115
40.76,0.0067831
40.78,0.005468
40.8,0.0036335
40.82,0.0021851
40.84,0.0012873
40.86,0.0008684
40.88,0.0008203
40.9,0.0010159
40.92,0.0012515
40.94,0.0011292
40.96,0.000679
40.98,0.0002519
41,0
41.02,-6.49e-05
41.04,4.2e-05
41.06,0.0002592
41.08,0.0004411
41.1,0.0003489
41.12,9.31e-05
41.14,-0.000127
41.16,-0.0002182
41.18,-0.0001673
41.2,2.77e-05
41.22,0.0004098
41.24,0.0009435
41.26,0.0014723
41.28,0.0018297
41.3,0.0022797
41.32,0.0030659
41.34,0.0037964
41.36,0.0035865
41.38,0.0025194
41.4,0.0014445
41.42,0.0006854
41.44,0.0001933
41.46,-8.29e-05
41.48,-0.0002069
41.5,-0.0002114
41.52,-9.6e-05
41.54,0.0001136
41.56,0.000318
41.58,0.0003262
41.6,0.0001866
41.62,6.61e-05
41.64,5.71e-05
41.66,0.0001806
41.68,0.0004668
41.7,0.0009918
41.72,0.0018911
41.74,0.0033318
41.76,0.0053701
41.78,0.0075623
41.8,0.0083936
41.82,0.0070207
41.84,0.0049504
41.86,0.0033199
41.88,0.002369
41.9,0.0020316
41.92,0.0022269
41.94,0.0028884
41.96,0.0038506
41.98,0.0045128
42,0.0043394
42.02,0.0038758
42.04,0.0038462
42.06,0.0045256
42.08,0.0059925
42.1,0.0082178
42.12,0.010586
42.14,0.0120024
42.16,0.0132646
42.18,0.0163479
42.2,0.0218146
42.22,0.027273
42.24,0.0271815
42.26,0.0209728
42.28,0.0140058
42.3,0.0089176
42.32,0.0057327
42.34,0.0038721
42.36,0.0028124
42.38,0.002222
42.4,0.0019341
42.42,0.0018812
42.44,0.0020589
42.46,0.0025335
42.48,0.0035105
42.5,0.0052903
42.52,0.0080847
42.54,0.0114395
42.56,0.0131462
42.58,0.0112788
42.6,0.0078327
42.62,0.004968
42.64,0.0031089
42.66,0.002052
42.68,0.0015405
42.7,0.001401
42.72,0.001537
42.74,0.00184
42.76,0.0021213
42.78,0.0023996
42.8,0.0027983
42.82,0.0030869
42.84,0.0031722
42.86,0.0033983
42.88,0.0038404
42.9,0.0042588
42.92,0.004399
42.94,0.0042142
42.96,0.0041649
42.98,0.0044139
43,0.0050133
43.02,0.006233
43.04,0.007659
43.06,0.0077202
43.08,0.0059616
43.1,0.0038801
43.12,0.0023378
43.14,0.0013789
43.16,0.0008331
43.18,0.000548
43.2,0.000425
43.22,0.0004186
43.24,0.0005258
43.26,0.0007555
43.28,0.0011924
43.3,0.0019357
43.32,0.0031035
43.34,0.004733
43.36,0.0064677
43.38,0.0078858
43.4,0.0095387
43.42,0.0117295
43.44,0.0130067
43.46,0.0120857
43.48,0.0105195
43.5,0.009572
43.52,0.0084925
43.54,0.0068334
43.56,0.0051711
43.58,0.0036175
43.6,0.0022977
43.62,0.0013842
43.64,0.000821
43.66,0.000492
43.68,0.0002723
43.7,8.16e-05
43.72,-9.65e-05
43.74,-0.0001871
43.76,-0.0002096
43.78,-0.000155
43.8,3.3e-06
43.82,0.0003221
43.84,0.0008565
43.86,0.0016165
43.88,0.0024246
43.9,0.0029415
43.92,0.0028181
43.94,0.0020535
43.96,0.0012171
43.98,0.0006351
44,0.0003233
44.02,0.0002134
44.04,0.0002994
44.06,0.0005817
44.08,0.0010952
44.1,0.0018533
44.12,0.0026672
44.14,0.0030981
44.16,0.0030178
44.18,0.0029443
44.2,0.0034476
44.22,0.0048575
44.24,0.0073132
44.26,0.0103462
44.28,0.0119405
44.3,0.0103386
44.32,0.0072759
44.34,0.0046523
44.36,0.0029317
44.38,0.0019911
44.4,0.0016154
44.42,0.0016055
44.44,0.0017241
44.46,0.0016768
44.48,0.0014111
44.5,0.0011903
44.52,0.0012169
44.54,0.0015699
44.56,0.0022769
44.58,0.003198
44.6,0.0038237
44.62,0.0039113
44.64,0.0041154
44.66,0.0049675
44.68,0.0063301
44.7,0.0073491
44.72,0.0076185
44.74,0.00753
44.76,0.006984
44.78,0.0065264
44.8,0.0070465
44.82,0.0086302
44.84,0.0100901
44.86,0.0093965
44.88,0.0069179
44.9,0.0045285
44.92,0.0029394
44.94,0.0020994
44.96,0.0018361
44.98,0.001974
45,0.0022135
45.02,0.0020944
45.04,0.0015823
45.06,0.0010849
45.08,0.0007697
45.1,0.0006234
45.12,0.0005901
45.14,0.0007089
45.16,0.0010307
45.18,0.0016607
45.2,0.0027728
45.22,0.0045643
45.24,0.0070212
45.26,0.0093085
45.28,0.010005
45.3,0.0089468
45.32,0.0068996
45.34,0.0048969
45.36,0.0035034
45.38,0.0026025
45.4,0.0019269
45.42,0.0015117
45.44,0.0014395
45.46,0.0017438
45.48,0.002407
45.5,0.0031584
45.52,0.0033134
45.54,0.0026886
45.56,0.0019462
45.58,0.001446
45.6,0.0012087
45.62,0.0012599
45.64,0.0016631
45.66,0.0024686
45.68,0.0036101
45.7,0.0047569
45.72,0.0056902
45.74,0.0061381
45.76,0.0058007
45.78,0.0048792
45.8,0.0036644
45.82,0.0026444
45.84,0.0020036
45.86,0.0016285
45.88,0.0014453
45.9,0.00149
45.92,0.0018924
45.94,0.002794
45.96,0.0042653
45.98,0.0059828
46,0.0068423
46.02,0.006257
46.04,0.0048928
46.06,0.0033803
46.08,0.0022258
46.1,0.0015673
46.12,0.0013457
46.14,0.0015038
46.16,0.002007
46.18,0.0027796
46.2,0.0036748
46.22,0.0043877
46.24,0.004203
46.26,0.0031258
46.28,0.0020117
46.3,0.0012398
46.32,0.0007906
46.34,0.0005935
46.36,0.0005633
46.38,0.0006624
46.4,0.0008814
46.42,0.0012661
46.44,0.0019378
46.46,0.0031081
46.48,0.0050948
46.5,0.0082028
46.52,0.0122391
46.54,0.0152551
46.56,0.0144749
46.58,0.0110144
46.6,0.0074826
46.62,0.0048233
46.64,0.0031093
46.66,0.002138
46.68,0.0016678
46.7,0.0015312
46.72,0.0016244
46.74,0.0017827
46.76,0.0019254
46.78,0.0022214
46.8,0.0026978
46.82,0.0029147
46.84,0.0025199
46.86,0.0019737
46.88,0.0017268
46.9,0.0018615
46.92,0.0021869
46.94,0.0022492
46.96,0.0019369
46.98,0.0016638
47,0.0016634
47.02,0.0019189
47.04,0.0021573
47.06,0.0021605
47.08,0.0021935
47.1,0.0024067
47.12,0.0024048
47.14,0.0018506
47.16,0.0011283
47.18,0.0005666
47.2,0.0002213
47.22,5.63e-05
47.24,2.74e-05
47.26,0.0001319
47.28,0.0003531
47.3,0.0006823
47.32,0.0009621
47.34,0.0009283
47.36,0.0005958
47.38,0.0002407
47.4,0
47.42,-0.0001238
47.44,-0.000154
47.46,-0.0001249
47.48,-6.86e-05
47.5,-3.9e-05
47.52,-2.67e-05
47.54,2.87e-05
47.56,0.0001639
47.58,0.0004157
47.6,0.0008324
47.62,0.0014688
47.64,0.0023116
47.66,0.0031562
47.68,0.0039384
47.7,0.0050431
47.72,0.006438
47.74,0.0072269
47.76,0.0069423
47.78,0.0060752
47.8,0.0052459
47.82,0.0046488
47.84,0.0039864
47.86,0.003446
47.88,0.0033276
47.9,0.0034094
47.92,0.0031853
47.94,0.0027529
47.96,0.0025349
47.98,0.0025807
48,0.0026484
48.02,0.0023685
48.04,0.0017949
48.06,0.0012968
48.08,0.0010573
48.1,0.0010793
48.12,0.0013484
48.14,0.0017713
48.16,0.0019877
48.18,0.0016792
48.2,0.0011262
48.22,0.0006798
48.24,0.0003943
48.26,0.0002093
48.28,9.27e-05
48.3,3.13e-05
48.32,-1.47e-05
48.34,-4.88e-05
48.36,-4.18e-05
48.38,1.85e-05
48.4,0.0001296
48.42,0.0002694
48.44,0.0004051
48.46,0.0005147
48.48,0.0006652
48.5,0.0009525
48.52,0.00148
48.54,0.0023779
48.56,0.0037885
48.58,0.0056855
48.6,0.0074728
48.62,0.0082318
48.64,0.0079177
48.66,0.0075679
48.68,0.0082035
48.7,0.0098314
48.72,0.0114878
48.74,0.0114837
48.76,0.0093725
48.78,0.0067803
48.8,0.0048202
48.82,0.0036014
48.84,0.0028034
48.86,0.0022669
48.88,0.0020679
48.9,0.0022883
48.92,0.0030021
48.94,0.0042054
48.96,0.0054682
48.98,0.0057472
49,0.004857
49.02,0.0036494
49.04,0.0025185
49.06,0.0016372
49.08,0.0010245
49.1,0.0006028
49.12,0.0003254
49.14,0.0001547
49.16,5.72e-05
49.18,1.49e-05
49.2,0
49.22,-2.23e-05
49.24,-2.49e-05
49.26,3.29e-05
49.28,0.0001697
49.3,0.0003724
49.32,0.0005691
49.34,0.0007195
49.36,0.0009535
49.38,0.0013643
49.4,0.0019183
49.42,0.0023453
49.44,0.0022412
49.46,0.0018283
49.48,0.0015334
49.5,0.00133
49.52,0.0010361
49.54,0.0007086
49.56,0.0004162
49.58,0.0001787
49.6,3.26e-05
49.62,-1.71e-05
49.64,1.35e-05
49.66,9.83e-05
49.68,0.000189
49.7,0.0002769
49.72,0.0003963
49.74,0.0006234
49.76,0.0010008
49.78,0.0013832
49.8,0.0014069
49.82,0.0010418
49.84,0.0006454
49.86,0.000394
49.88,0.0002957
49.9,0.0003165
49.92,0.0004151
49.94,0.0005747
49.96,0.0008407
49.98,0.0012781
50,0.0019496
